,codigo_ibge,nome_municipio,nome_uf
0,2103158,Centro do Guilherme,MA
1,2103174,Centro Novo do Maranhão,MA
2,2103208,Chapadinha,MA
3,2103257,Cidelândia,MA
4,2103307,Codó,MA
5,2103406,Coelho Neto,MA
6,2103505,Colinas,MA
7,2103554,Conceição do Lago-Açu,MA
8,2103604,Coroatá,MA
9,2103703,Cururupu,MA
10,2103752,Davinópolis,MA
11,2103802,Dom Pedro,MA
12,2103901,Duque Bacelar,MA
13,2104008,Esperantinópolis,MA
14,2104057,Estreito,MA
15,2104073,Feira Nova do Maranhão,MA
16,2104081,Fernando Falcão,MA
17,2104099,Formosa da Serra Negra,MA
18,2104107,Fortaleza dos Nogueiras,MA
19,2104206,Fortuna,MA
20,2104305,Godofredo Viana,MA
21,2104404,Gonçalves Dias,MA
22,2104503,Governador Archer,MA
23,2104552,Governador Edison Lobão,MA
24,2104602,Governador Eugênio Barros,MA
25,2104628,Governador Luiz Rocha,MA
26,2104651,Governador Newton Bello,MA
27,2104677,Governador Nunes Freire,MA
28,2104701,Graça Aranha,MA
29,2104800,Grajaú,MA
30,2104909,Guimarães,MA
31,2105005,Humberto de Campos,MA
32,2105104,Icatu,MA
33,2105153,Igarapé do Meio,MA
34,2105203,Igarapé Grande,MA
35,2105302,Imperatriz,MA
36,2105351,Itaipava do Grajaú,MA
37,2105401,Itapecuru Mirim,MA
38,2105427,Itinga do Maranhão,MA
39,2105450,Jatobá,MA
40,2105476,Jenipapo dos Vieiras,MA
41,2105500,João Lisboa,MA
42,2105609,Joselândia,MA
43,2105658,Junco do Maranhão,MA
44,2105708,Lago da Pedra,MA
45,2105807,Lago do Junco,MA
46,2105906,Lago Verde,MA
47,2105922,Lagoa do Mato,MA
48,2105948,Lago dos Rodrigues,MA
49,2105963,Lagoa Grande do Maranhão,MA
50,2105989,Lajeado Novo,MA
51,2106003,Lima Campos,MA
52,2106102,Loreto,MA
53,2106201,Luís Domingues,MA
54,2106300,Magalhães de Almeida,MA
55,2106326,Maracaçumé,MA
56,2106359,Marajá do Sena,MA
57,2106375,Maranhãozinho,MA
58,2106409,Mata Roma,MA
59,2106508,Matinha,MA
60,2106607,Matões,MA
61,2106631,Matões do Norte,MA
62,2106672,Milagres do Maranhão,MA
63,2106706,Mirador,MA
64,2106755,Miranda do Norte,MA
65,2106805,Mirinzal,MA
66,2106904,Monção,MA
67,2107001,Montes Altos,MA
68,2107100,Morros,MA
69,2107209,Nina Rodrigues,MA
70,2107258,Nova Colinas,MA
71,2107308,Nova Iorque,MA
72,2107357,Nova Olinda do Maranhão,MA
73,2107407,Olho d'Água das Cunhãs,MA
74,2107456,Olinda Nova do Maranhão,MA
75,2107506,Paço do Lumiar,MA
76,2107605,Palmeirândia,MA
77,2107704,Paraibano,MA
78,2107803,Parnarama,MA
79,2107902,Passagem Franca,MA
80,2108009,Pastos Bons,MA
81,2108058,Paulino Neves,MA
82,2108108,Paulo Ramos,MA
83,2108207,Pedreiras,MA
84,2108256,Pedro do Rosário,MA
85,2108306,Penalva,MA
86,2108405,Peri Mirim,MA
87,2108454,Peritoró,MA
88,2108504,Pindaré-Mirim,MA
89,2108603,Pinheiro,MA
90,2616407,Vitória de Santo Antão,PE
91,2616506,Xexéu,PE
92,2700102,Água Branca,AL
93,2700201,Anadia,AL
94,2700300,Arapiraca,AL
95,2700409,Atalaia,AL
96,2700508,Barra de Santo Antônio,AL
97,2700607,Barra de São Miguel,AL
98,2700706,Batalha,AL
99,2700805,Belém,AL
100,2700904,Belo Monte,AL
101,2701001,Boca da Mata,AL
102,2701100,Branquinha,AL
103,2701209,Cacimbinhas,AL
104,2701308,Cajueiro,AL
105,2701357,Campestre,AL
106,2701407,Campo Alegre,AL
107,2701506,Campo Grande,AL
108,2701605,Canapi,AL
109,2701704,Capela,AL
110,2701803,Carneiros,AL
111,2701902,Chã Preta,AL
112,2702009,Coité do Nóia,AL
113,2702108,Colônia Leopoldina,AL
114,2702207,Coqueiro Seco,AL
115,2702306,Coruripe,AL
116,2702355,Craíbas,AL
117,2702405,Delmiro Gouveia,AL
118,2702504,Dois Riachos,AL
119,2702553,Estrela de Alagoas,AL
120,2702603,Feira Grande,AL
121,2702702,Feliz Deserto,AL
122,2702801,Flexeiras,AL
123,2702900,Girau do Ponciano,AL
124,2703007,Ibateguara,AL
125,2703106,Igaci,AL
126,2703205,Igreja Nova,AL
127,2703304,Inhapi,AL
128,2703403,Jacaré dos Homens,AL
129,2703502,Jacuípe,AL
130,2703601,Japaratinga,AL
131,2703700,Jaramataia,AL
132,2703759,Jequiá da Praia,AL
133,2703809,Joaquim Gomes,AL
134,2703908,Jundiá,AL
135,2704005,Junqueiro,AL
136,2704104,Lagoa da Canoa,AL
137,2704203,Limoeiro de Anadia,AL
138,2704302,Maceió,AL
139,2704401,Major Isidoro,AL
140,2704500,Maragogi,AL
141,2704609,Maravilha,AL
142,2704708,Marechal Deodoro,AL
143,2704807,Maribondo,AL
144,2704906,Mar Vermelho,AL
145,2705002,Mata Grande,AL
146,2705101,Matriz de Camaragibe,AL
147,2705200,Messias,AL
148,2705309,Minador do Negrão,AL
149,2705408,Monteirópolis,AL
150,2705507,Murici,AL
151,2705606,Novo Lino,AL
152,2705705,Olho d'Água das Flores,AL
153,2705804,Olho d'Água do Casado,AL
154,2705903,Olho d'Água Grande,AL
155,2706000,Olivença,AL
156,2706109,Ouro Branco,AL
157,2706208,Palestina,AL
158,2706307,Palmeira dos Índios,AL
159,2706406,Pão de Açúcar,AL
160,2706422,Pariconha,AL
161,2706448,Paripueira,AL
162,2706505,Passo de Camaragibe,AL
163,2706604,Paulo Jacinto,AL
164,2706703,Penedo,AL
165,2706802,Piaçabuçu,AL
166,2706901,Pilar,AL
167,2707008,Pindoba,AL
168,2208007,Picos,PI
169,2208106,Pimenteiras,PI
170,2208205,Pio IX,PI
171,2208304,Piracuruca,PI
172,2208403,Piripiri,PI
173,2208502,Porto,PI
174,2208551,Porto Alegre do Piauí,PI
175,2208601,Prata do Piauí,PI
176,2208650,Queimada Nova,PI
177,2208700,Redenção do Gurguéia,PI
178,2208809,Regeneração,PI
179,2208858,Riacho Frio,PI
180,2208874,Ribeira do Piauí,PI
181,2208908,Ribeiro Gonçalves,PI
182,2209005,Rio Grande do Piauí,PI
183,2209104,Santa Cruz do Piauí,PI
184,2209153,Santa Cruz dos Milagres,PI
185,2209203,Santa Filomena,PI
186,2209302,Santa Luz,PI
187,2209351,Santana do Piauí,PI
188,2209377,Santa Rosa do Piauí,PI
189,2209401,Santo Antônio de Lisboa,PI
190,2209450,Santo Antônio dos Milagres,PI
191,2209500,Santo Inácio do Piauí,PI
192,2209559,São Braz do Piauí,PI
193,2209609,São Félix do Piauí,PI
194,2209658,São Francisco de Assis Piauí,PI
195,2209708,São Francisco do Piauí,PI
196,2209757,São Gonçalo do Gurguéia,PI
197,2209807,São Gonçalo do Piauí,PI
198,2209856,São João da Canabrava,PI
199,2209872,São João da Fronteira,PI
200,2209906,São João da Serra,PI
201,2209955,São João da Varjota,PI
202,2209971,São João do Arraial,PI
203,2210003,São João do Piauí,PI
204,2210052,São José do Divino,PI
205,2210102,São José do Peixe,PI
206,2210201,São José do Piauí,PI
207,2210300,São Julião,PI
208,2210359,São Lourenço do Piauí,PI
209,2210375,São Luis do Piauí,PI
210,2210383,São Miguel da Baixa Grande,PI
211,2210391,São Miguel do Fidalgo,PI
212,2210409,São Miguel do Tapuio,PI
213,2210508,São Pedro do Piauí,PI
214,2210607,São Raimundo Nonato,PI
215,2210623,Sebastião Barros,PI
216,2210631,Sebastião Leal,PI
217,2210656,Sigefredo Pacheco,PI
218,2210706,Simões,PI
219,2210805,Simplício Mendes,PI
220,2210904,Socorro do Piauí,PI
221,2210938,Sussuapara,PI
222,2210953,Tamboril do Piauí,PI
223,2210979,Tanque do Piauí,PI
224,2211001,Teresina,PI
225,2211100,União,PI
226,2211209,Uruçuí,PI
227,2211308,Valença do Piauí,PI
228,2211357,Várzea Branca,PI
229,2211407,Várzea Grande,PI
230,2211506,Vera Mendes,PI
231,2211605,Vila Nova do Piauí,PI
232,2211704,Wall Ferraz,PI
233,2300101,Abaiara,CE
234,2300150,Acarapé,CE
235,2300200,Acaraú,CE
236,2300309,Acopiara,CE
237,2300408,Aiuaba,CE
238,2300507,Alcântaras,CE
239,2300606,Altaneira,CE
240,2300705,Alto Santo,CE
241,2300754,Amontada,CE
242,2300804,Antonina do Norte,CE
243,2300903,Apuiarés,CE
244,2301000,Aquiraz,CE
245,2301109,Aracati,CE
246,2301208,Aracoiaba,CE
247,2301257,Ararendá,CE
248,2301307,Araripe,CE
249,2301406,Aratuba,CE
250,2301505,Arneiroz,CE
251,2301604,Assaré,CE
252,2301703,Aurora,CE
253,2301802,Baixio,CE
254,2301851,Banabuiú,CE
255,2301901,Barbalha,CE
256,2301950,Barreira,CE
257,2302008,Barro,CE
258,2302057,Barroquinha,CE
259,2302107,Baturité,CE
260,2302206,Beberibe,CE
261,2302305,Bela Cruz,CE
262,2302404,Boa Viagem,CE
263,2302503,Brejo Santo,CE
264,2302602,Camocim,CE
265,2302701,Campos Sales,CE
266,2302800,Canindé,CE
267,2302909,Capistrano,CE
268,2303006,Caridade,CE
269,2303105,Cariré,CE
270,2303204,Caririaçu,CE
271,2303303,Cariús,CE
272,2303402,Carnaubal,CE
273,2303501,Cascavel,CE
274,2303600,Catarina,CE
275,2303659,Catunda,CE
276,2303709,Caucaia,CE
277,2303808,Cedro,CE
278,2303907,Chaval,CE
279,2303931,Choró,CE
280,2303956,Chorozinho,CE
281,2304004,Coreaú,CE
282,2304103,Crateús,CE
283,2304202,Crato,CE
284,2304236,Croatá,CE
285,2304251,Cruz,CE
286,2304269,Deputado Irapuan Pinheiro,CE
287,2304277,Ererê,CE
288,2304285,Eusébio,CE
289,2304301,Farias Brito,CE
290,2304350,Forquilha,CE
291,2304400,Fortaleza,CE
292,2304459,Fortim,CE
293,2304509,Frecheirinha,CE
294,2304608,General Sampaio,CE
295,2304657,Graça,CE
296,2304707,Granja,CE
297,2304806,Granjeiro,CE
298,2304905,Groaíras,CE
299,2304954,Guaiúba,CE
300,2305001,Guaraciaba do Norte,CE
301,2305100,Guaramiranga,CE
302,2305209,Hidrolândia,CE
303,2305233,Horizonte,CE
304,2305266,Ibaretama,CE
305,2305308,Ibiapina,CE
306,2305332,Ibicuitinga,CE
307,2305357,Icapuí,CE
308,2305407,Icó,CE
309,2305506,Iguatu,CE
310,2305605,Independência,CE
311,2305654,Ipaporanga,CE
312,2305704,Ipaumirim,CE
313,2305803,Ipu,CE
314,2305902,Ipueiras,CE
315,2306009,Iracema,CE
316,2306108,Irauçuba,CE
317,2306207,Itaiçaba,CE
318,2306256,Itaitinga,CE
319,2306306,Itapagé,CE
320,2306405,Itapipoca,CE
321,2306504,Itapiúna,CE
322,2306553,Itarema,CE
323,2306603,Itatira,CE
324,2306702,Jaguaretama,CE
325,2306801,Jaguaribara,CE
326,2306900,Jaguaribe,CE
327,2307007,Jaguaruana,CE
328,2307106,Jardim,CE
329,2307205,Jati,CE
330,2307254,Jijoca de Jericoacoara,CE
331,2307304,Juazeiro do Norte,CE
332,2307403,Jucás,CE
333,2307502,Lavras da Mangabeira,CE
334,2307601,Limoeiro do Norte,CE
335,2307635,Madalena,CE
336,2307650,Maracanaú,CE
337,2307700,Maranguape,CE
338,2307809,Marco,CE
339,2307908,Martinópole,CE
340,2308005,Massapê,CE
341,2308104,Mauriti,CE
342,2308203,Meruoca,CE
343,2308302,Milagres,CE
344,2308351,Milhã,CE
345,2308377,Miraíma,CE
346,3156809,Sabinópolis,MG
347,3156908,Sacramento,MG
348,3157005,Salinas,MG
349,3157104,Salto da Divisa,MG
350,3157203,Santa Bárbara,MG
351,3157252,Santa Bárbara do Leste,MG
352,3157278,Santa Bárbara do Monte Verde,MG
353,3157302,Santa Bárbara do Tugúrio,MG
354,3157336,Santa Cruz de Minas,MG
355,3157377,Santa Cruz de Salinas,MG
356,3157401,Santa Cruz do Escalvado,MG
357,3157500,Santa Efigênia de Minas,MG
358,3157609,Santa Fé de Minas,MG
359,3157658,Santa Helena de Minas,MG
360,3157708,Santa Juliana,MG
361,3157807,Santa Luzia,MG
362,3157906,Santa Margarida,MG
363,3158003,Santa Maria de Itabira,MG
364,3158102,Santa Maria do Salto,MG
365,3158201,Santa Maria do Suaçuí,MG
366,3158300,Santana da Vargem,MG
367,3158409,Santana de Cataguases,MG
368,3158508,Santana de Pirapama,MG
369,3158607,Santana do Deserto,MG
370,3158706,Santana do Garambéu,MG
371,3158805,Santana do Jacaré,MG
372,3158904,Santana do Manhuaçu,MG
373,3158953,Santana do Paraíso,MG
374,3159001,Santana do Riacho,MG
375,3159100,Santana dos Montes,MG
376,3159209,Santa Rita de Caldas,MG
377,3159308,Santa Rita de Jacutinga,MG
378,3159357,Santa Rita de Minas,MG
379,3159407,Santa Rita de Ibitipoca,MG
380,3159506,Santa Rita do Itueto,MG
381,3159605,Santa Rita do Sapucaí,MG
382,3159704,Santa Rosa da Serra,MG
383,3159803,Santa Vitória,MG
384,1506807,Santarém,PA
385,1506906,Santarém Novo,PA
386,1507003,Santo Antônio do Tauá,PA
387,1507102,São Caetano de Odivelas,PA
388,1507151,São Domingos do Araguaia,PA
389,1507201,São Domingos do Capim,PA
390,1507300,São Félix do Xingu,PA
391,1507409,São Francisco do Pará,PA
392,1507458,São Geraldo do Araguaia,PA
393,1507466,São João da Ponta,PA
394,1507474,São João de Pirabas,PA
395,1507508,São João do Araguaia,PA
396,1507607,São Miguel do Guamá,PA
397,1507706,São Sebastião da Boa Vista,PA
398,1507755,Sapucaia,PA
399,1507805,Senador José Porfírio,PA
400,1507904,Soure,PA
401,1507953,Tailândia,PA
402,1507961,Terra Alta,PA
403,1507979,Terra Santa,PA
404,1508001,Tomé-Açu,PA
405,1508035,Tracuateua,PA
406,1508050,Trairão,PA
407,1508084,Tucumã,PA
408,1508100,Tucuruí,PA
409,1508126,Ulianópolis,PA
410,1508159,Uruará,PA
411,1508209,Vigia,PA
412,1508308,Viseu,PA
413,1508357,Vitória do Xingu,PA
414,1508407,Xinguara,PA
415,1600055,Serra do Navio,AP
416,1600105,Amapá,AP
417,1600154,Pedra Branca do Amapari,AP
418,1600204,Calçoene,AP
419,1600212,Cutias,AP
420,1600238,Ferreira Gomes,AP
421,1600253,Itaubal,AP
422,1600279,Laranjal do Jari,AP
423,1600303,Macapá,AP
424,1600402,Mazagão,AP
425,1600501,Oiapoque,AP
426,1600535,Porto Grande,AP
427,1600550,Pracuúba,AP
428,1600600,Santana,AP
429,1600709,Tartarugalzinho,AP
430,1600808,Vitória do Jari,AP
431,1700251,Abreulândia,TO
432,1700301,Aguiarnópolis,TO
433,1700350,Aliança do Tocantins,TO
434,1700400,Almas,TO
435,1700707,Alvorada,TO
436,1701002,Ananás,TO
437,1701051,Angico,TO
438,1701101,Aparecida do Rio Negro,TO
439,1701309,Aragominas,TO
440,1701903,Araguacema,TO
441,1702000,Araguaçu,TO
442,1702109,Araguaína,TO
443,1702158,Araguanã,TO
444,1702208,Araguatins,TO
445,1702307,Arapoema,TO
446,1702406,Arraias,TO
447,1702554,Augustinópolis,TO
448,1702703,Aurora do Tocantins,TO
449,1702901,Axixá do Tocantins,TO
450,1703008,Babaçulândia,TO
451,1703057,Bandeirantes do Tocantins,TO
452,1703073,Barra do Ouro,TO
453,1703107,Barrolândia,TO
454,1703206,Bernardo Sayão,TO
455,1703305,Bom Jesus do Tocantins,TO
456,1703602,Brasilândia do Tocantins,TO
457,1703701,Brejinho de Nazaré,TO
458,1703800,Buriti do Tocantins,TO
459,1703826,Cachoeirinha,TO
460,1703842,Campos Lindos,TO
461,1703867,Cariri do Tocantins,TO
462,1703883,Carmolândia,TO
463,1703891,Carrasco Bonito,TO
464,1703909,Caseara,TO
465,1704105,Centenário,TO
466,1704600,Chapada de Areia,TO
467,1705102,Chapada da Natividade,TO
468,1705508,Colinas do Tocantins,TO
469,1705557,Combinado,TO
470,1705607,Conceição do Tocantins,TO
471,1706001,Couto de Magalhães,TO
472,1706100,Cristalândia,TO
473,1706258,Crixás do Tocantins,TO
474,1706506,Darcinópolis,TO
475,1707009,Dianópolis,TO
476,1707108,Divinópolis do Tocantins,TO
477,1707207,Dois Irmãos do Tocantins,TO
478,1707306,Dueré,TO
479,1707405,Esperantina,TO
480,1707553,Fátima,TO
481,1707652,Figueirópolis,TO
482,1707702,Filadélfia,TO
483,1708205,Formoso do Araguaia,TO
484,1708254,Fortaleza do Tabocão,TO
485,1708304,Goianorte,TO
486,1709005,Goiatins,TO
487,1709302,Guaraí,TO
488,1709500,Gurupi,TO
489,1709807,Ipueiras,TO
490,1710508,Itacajá,TO
491,1710706,Itaguatins,TO
492,1710904,Itapiratins,TO
493,1711100,Itaporã do Tocantins,TO
494,1711506,Jaú do Tocantins,TO
495,1711803,Juarina,TO
496,1711902,Lagoa da Confusão,TO
497,1711951,Lagoa do Tocantins,TO
498,1712009,Lajeado,TO
499,1712157,Lavandeira,TO
500,1712405,Lizarda,TO
501,1712454,Luzinópolis,TO
502,1712504,Marianópolis do Tocantins,TO
503,1712702,Mateiros,TO
504,1712801,Maurilândia do Tocantins,TO
505,1713205,Miracema do Tocantins,TO
506,1713304,Miranorte,TO
507,1713601,Monte do Carmo,TO
508,1713700,Monte Santo do Tocantins,TO
509,1713809,Palmeiras do Tocantins,TO
510,1713957,Muricilândia,TO
511,1714203,Natividade,TO
512,1714302,Nazaré,TO
513,1714880,Nova Olinda,TO
514,1715002,Nova Rosalândia,TO
515,1715101,Novo Acordo,TO
516,1715150,Novo Alegre,TO
517,1715259,Novo Jardim,TO
518,1715507,Oliveira de Fátima,TO
519,1715705,Palmeirante,TO
520,1715754,Palmeirópolis,TO
521,1716109,Paraíso do Tocantins,TO
522,1716208,Paranã,TO
523,1716307,Pau D'Arco,TO
524,1716505,Pedro Afonso,TO
525,1716604,Peixe,TO
526,1716653,Pequizeiro,TO
527,1716703,Colméia,TO
528,1717008,Pindorama do Tocantins,TO
529,1717206,Piraquê,TO
530,1717503,Pium,TO
531,1717800,Ponte Alta do Bom Jesus,TO
532,1717909,Ponte Alta do Tocantins,TO
533,1718006,Porto Alegre do Tocantins,TO
534,1718204,Porto Nacional,TO
535,1718303,Praia Norte,TO
536,1718402,Presidente Kennedy,TO
537,1718451,Pugmil,TO
538,1718501,Recursolândia,TO
539,1718550,Riachinho,TO
540,1718659,Rio da Conceição,TO
541,1718709,Rio dos Bois,TO
542,1718758,Rio Sono,TO
543,1718808,Sampaio,TO
544,1718840,Sandolândia,TO
545,1718865,Santa Fé do Araguaia,TO
546,1718881,Santa Maria do Tocantins,TO
547,3118700,Coqueiral,MG
548,3118809,Coração de Jesus,MG
549,3118908,Cordisburgo,MG
550,3119005,Cordislândia,MG
551,3119104,Corinto,MG
552,3119203,Coroaci,MG
553,3119302,Coromandel,MG
554,2708006,Santana do Ipanema,AL
555,2708105,Santana do Mundaú,AL
556,2708204,São Brás,AL
557,2708303,São José da Laje,AL
558,2708402,São José da Tapera,AL
559,2708501,São Luís do Quitunde,AL
560,2708600,São Miguel dos Campos,AL
561,2708709,São Miguel dos Milagres,AL
562,2708808,São Sebastião,AL
563,2708907,Satuba,AL
564,2708956,Senador Rui Palmeira,AL
565,2709004,Tanque d'Arca,AL
566,2709103,Taquarana,AL
567,2709152,Teotônio Vilela,AL
568,2709202,Traipu,AL
569,2709301,União dos Palmares,AL
570,2709400,Viçosa,AL
571,2800100,Amparo de São Francisco,SE
572,2800209,Aquidabã,SE
573,2800308,Aracaju,SE
574,2800407,Arauá,SE
575,2800506,Areia Branca,SE
576,2800605,Barra dos Coqueiros,SE
577,2800670,Boquim,SE
578,2800704,Brejo Grande,SE
579,2801009,Campo do Brito,SE
580,2801108,Canhoba,SE
581,2801207,Canindé de São Francisco,SE
582,2801306,Capela,SE
583,2801405,Carira,SE
584,2801504,Carmópolis,SE
585,2801603,Cedro de São João,SE
586,2801702,Cristinápolis,SE
587,2801900,Cumbe,SE
588,2802007,Divina Pastora,SE
589,2802106,Estância,SE
590,2802205,Feira Nova,SE
591,2802304,Frei Paulo,SE
592,2802403,Gararu,SE
593,2802502,General Maynard,SE
594,2802601,Gracho Cardoso,SE
595,2802700,Ilha das Flores,SE
596,2802809,Indiaroba,SE
597,2802908,Itabaiana,SE
598,2803005,Itabaianinha,SE
599,2803104,Itabi,SE
600,2803203,Itaporanga d'Ajuda,SE
601,2803302,Japaratuba,SE
602,2803401,Japoatã,SE
603,2803500,Lagarto,SE
604,2803609,Laranjeiras,SE
605,2803708,Macambira,SE
606,2803807,Malhada dos Bois,SE
607,2803906,Malhador,SE
608,2804003,Maruim,SE
609,2804102,Moita Bonita,SE
610,2804201,Monte Alegre de Sergipe,SE
611,2804300,Muribeca,SE
612,2804409,Neópolis,SE
613,2804458,Nossa Senhora Aparecida,SE
614,2804508,Nossa Senhora da Glória,SE
615,2804607,Nossa Senhora das Dores,SE
616,2804706,Nossa Senhora de Lourdes,SE
617,2804805,Nossa Senhora do Socorro,SE
618,2804904,Pacatuba,SE
619,2805000,Pedra Mole,SE
620,2805109,Pedrinhas,SE
621,2805208,Pinhão,SE
622,2805307,Pirambu,SE
623,2805406,Poço Redondo,SE
624,2805505,Poço Verde,SE
625,2805604,Porto da Folha,SE
626,2805703,Propriá,SE
627,2805802,Riachão do Dantas,SE
628,2805901,Riachuelo,SE
629,2806008,Ribeirópolis,SE
630,2806107,Rosário do Catete,SE
631,2806206,Salgado,SE
632,2806305,Santa Luzia do Itanhy,SE
633,2806404,Santana do São Francisco,SE
634,2806503,Santa Rosa de Lima,SE
635,2806602,Santo Amaro das Brotas,SE
636,2806701,São Cristóvão,SE
637,2806800,São Domingos,SE
638,2806909,São Francisco,SE
639,2807006,São Miguel do Aleixo,SE
640,2807105,Simão Dias,SE
641,2807204,Siriri,SE
642,2807303,Telha,SE
643,2807402,Tobias Barreto,SE
644,2807501,Tomar do Geru,SE
645,2807600,Umbaúba,SE
646,2900108,Abaíra,BA
647,2900207,Abaré,BA
648,2900306,Acajutiba,BA
649,2900355,Adustina,BA
650,2900405,Água Fria,BA
651,2900504,Érico Cardoso,BA
652,2900603,Aiquara,BA
653,2900702,Alagoinhas,BA
654,2900801,Alcobaça,BA
655,2900900,Almadina,BA
656,2901007,Amargosa,BA
657,2901106,Amélia Rodrigues,BA
658,2901155,América Dourada,BA
659,2901205,Anagé,BA
660,2901304,Andaraí,BA
661,2901353,Andorinha,BA
662,2901403,Angical,BA
663,2901502,Anguera,BA
664,2901601,Antas,BA
665,2901700,Antônio Cardoso,BA
666,2901809,Antônio Gonçalves,BA
667,2901908,Aporá,BA
668,2901957,Apuarema,BA
669,2902005,Aracatu,BA
670,2902054,Araças,BA
671,2902104,Araci,BA
672,2902203,Aramari,BA
673,2902252,Arataca,BA
674,2902302,Aratuípe,BA
675,2902401,Aurelino Leal,BA
676,2902500,Baianópolis,BA
677,2902609,Baixa Grande,BA
678,2902658,Banzaê,BA
679,2902708,Barra,BA
680,2902807,Barra da Estiva,BA
681,2902906,Barra do Choça,BA
682,2903003,Barra do Mendes,BA
683,2903102,Barra do Rocha,BA
684,2903201,Barreiras,BA
685,2903235,Barro Alto,BA
686,2903276,Barrocas,BA
687,2903300,Barro Preto,BA
688,2903409,Belmonte,BA
689,2903508,Belo Campo,BA
690,2903607,Biritinga,BA
691,2903706,Boa Nova,BA
692,2903805,Boa Vista do Tupim,BA
693,2903904,Bom Jesus da Lapa,BA
694,2903953,Bom Jesus da Serra,BA
695,2904001,Boninal,BA
696,2904050,Bonito,BA
697,2904100,Boquira,BA
698,2904209,Botuporã,BA
699,2904308,Brejões,BA
700,2904407,Brejolândia,BA
701,2904506,Brotas de Macaúbas,BA
702,2904605,Brumado,BA
703,2904704,Buerarema,BA
704,2904753,Buritirama,BA
705,2904803,Caatiba,BA
706,2904852,Cabaceiras do Paraguaçu,BA
707,2904902,Cachoeira,BA
708,2905008,Caculé,BA
709,2905107,Caém,BA
710,2905156,Caetanos,BA
711,2905206,Caetité,BA
712,2905305,Cafarnaum,BA
713,2905404,Cairu,BA
714,2905503,Caldeirão Grande,BA
715,2905602,Camacan,BA
716,2905701,Camaçari,BA
717,2905800,Camamu,BA
718,2905909,Campo Alegre de Lourdes,BA
719,2906006,Campo Formoso,BA
720,2906105,Canápolis,BA
721,2906204,Canarana,BA
722,2906303,Canavieiras,BA
723,2906402,Candeal,BA
724,2906501,Candeias,BA
725,3403356,Arco-Íris,SP
726,3403406,Arealva,SP
727,3403505,Areias,SP
728,3403604,Areiópolis,SP
729,3403703,Ariranha,SP
730,3403802,Artur Nogueira,SP
731,3403901,Arujá,SP
732,3403950,Aspásia,SP
733,3404008,Assis,SP
734,3404107,Atibaia,SP
735,3404206,Auriflama,SP
736,3404305,Avaí,SP
737,3404404,Avanhandava,SP
738,3404503,Avaré,SP
739,3404602,Bady Bassitt,SP
740,3404701,Balbinos,SP
741,3404800,Bálsamo,SP
742,3404909,Bananal,SP
743,3405005,Barão de Antonina,SP
744,3405104,Barbosa,SP
745,3405203,Bariri,SP
746,3405302,Barra Bonita,SP
747,3405351,Barra do Chapéu,SP
748,3405401,Barra do Turvo,SP
749,3405500,Barretos,SP
750,3405609,Barrinha,SP
751,3405708,Barueri,SP
752,3405807,Bastos,SP
753,3405906,Batatais,SP
754,3406003,Bauru,SP
755,3406102,Bebedouro,SP
756,3406201,Bento de Abreu,SP
757,3406300,Bernardino de Campos,SP
758,3406359,Bertioga,SP
759,3406409,Bilac,SP
760,3406508,Birigui,SP
761,3406607,Biritiba-Mirim,SP
762,3406706,Boa Esperança do Sul,SP
763,3406805,Bocaina,SP
764,3406904,Bofete,SP
765,3407001,Boituva,SP
766,3407100,Bom Jesus dos Perdões,SP
767,3407159,Bom Sucesso de Itararé,SP
768,3407209,Borá,SP
769,3407308,Boracéia,SP
770,3407407,Borborema,SP
771,3407456,Borebi,SP
772,3407506,Botucatu,SP
773,3407605,Bragança Paulista,SP
774,3407704,Braúna,SP
775,3407753,Brejo Alegre,SP
776,3407803,Brodowski,SP
777,3407902,Brotas,SP
778,3408009,Buri,SP
779,3408108,Buritama,SP
780,3408207,Buritizal,SP
781,2308401,Missão Velha,CE
782,2308500,Mombaça,CE
783,2308609,Monsenhor Tabosa,CE
784,2308708,Morada Nova,CE
785,2308807,Moraújo,CE
786,2308906,Morrinhos,CE
787,2309003,Mucambo,CE
788,2309102,Mulungu,CE
789,2309201,Nova Olinda,CE
790,2309300,Nova Russas,CE
791,2309409,Novo Oriente,CE
792,2309458,Ocara,CE
793,2309508,Orós,CE
794,2309607,Pacajus,CE
795,2309706,Pacatuba,CE
796,2309805,Pacoti,CE
797,2309904,Pacujá,CE
798,2310001,Palhano,CE
799,2310100,Palmácia,CE
800,2310209,Paracuru,CE
801,2310258,Paraipaba,CE
802,2310308,Parambu,CE
803,2310407,Paramoti,CE
804,2310506,Pedra Branca,CE
805,2310605,Penaforte,CE
806,2310704,Pentecoste,CE
807,2310803,Pereiro,CE
808,2310852,Pindoretama,CE
809,2310902,Piquet Carneiro,CE
810,2310951,Pires Ferreira,CE
811,2311009,Poranga,CE
812,2311108,Porteiras,CE
813,2311207,Potengi,CE
814,2311231,Potiretama,CE
815,2311264,Quiterianópolis,CE
816,2311306,Quixadá,CE
817,2311355,Quixelô,CE
818,2311405,Quixeramobim,CE
819,2311504,Quixeré,CE
820,2311603,Redenção,CE
821,2311702,Reriutaba,CE
822,2311801,Russas,CE
823,2311900,Saboeiro,CE
824,2311959,Salitre,CE
825,2312007,Santana do Acaraú,CE
826,2312106,Santana do Cariri,CE
827,2312205,Santa Quitéria,CE
